KnapsackId,NumberOfItems,CpuTime,NodesVisited,Error,Item_0,Item_1,Item_2,Item_3,Item_4,Item_5,Item_6,Item_7,Item_8,Item_9,Item_10,Item_11,Item_12,Item_13,Item_14,Item_15,Item_16,Item_17,Item_18,Item_19
484,20,0.0,0,0.0,true,true,true,true,true,true,true,true,true,false,true,false,false,true,true,false,true,true,false,true
485,20,0.0,0,0.0,false,true,true,false,true,false,true,true,true,true,true,false,true,false,true,true,true,true,true,true
486,20,0.0,0,0.0,true,true,true,false,false,true,false,true,true,true,true,true,true,true,true,true,true,true,false,true
487,20,0.0,0,3.8072446426628957E-4,true,false,true,true,true,true,false,true,true,true,true,false,true,false,true,false,true,true,true,true
488,20,0.0,0,0.0,true,true,true,false,true,true,true,true,true,true,true,true,true,false,false,true,false,false,true,true
489,20,0.0,0,3.463403371045948E-4,true,true,false,true,true,true,true,true,false,true,true,true,true,false,true,false,true,true,false,true
490,20,0.0,0,0.0,true,true,true,true,true,false,false,true,false,true,true,true,true,true,false,false,true,true,true,true
491,20,0.0,0,0.0,true,true,true,true,true,true,true,false,true,false,true,false,true,true,true,false,true,true,true,true
492,20,0.0,0,0.0,true,false,true,true,true,true,false,true,true,true,false,false,true,true,true,true,true,false,true,true
493,20,0.0,0,0.0,true,false,true,true,true,true,true,false,true,true,true,false,true,true,true,false,false,true,true,true
494,20,0.0,0,5.175983436853002E-5,true,false,true,true,true,true,true,true,true,true,true,true,false,false,false,true,true,true,true,false
495,20,0.0,0,1.5661707126076742E-4,true,true,true,false,true,true,true,false,false,true,true,true,true,true,true,true,false,false,true,true
496,20,0.0,0,0.0,true,true,true,true,true,true,true,true,false,true,true,false,true,false,false,true,true,false,true,true
497,20,0.0,0,5.636343140570398E-5,true,false,true,true,true,true,true,true,true,true,true,false,true,false,true,true,true,true,true,false
498,20,0.0,0,0.0,false,true,true,true,true,false,true,true,true,true,false,true,false,true,true,true,true,true,true,false
499,20,0.0,0,0.0,false,false,true,true,false,true,true,false,true,true,true,true,true,false,true,true,true,false,true,true
500,20,0.0,0,0.0,true,false,false,true,false,true,false,true,true,true,true,true,false,true,true,true,true,true,true,true
